time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,5.454513322926251,-12.896919943090213,20.62984246752352,5.552982738920301,6.243959533043272,0.0,3.141165236562586,-11.535939023879978,1.7028521098057245,-0.25505715549627866,0.04980235785342779,0.0,490.8823430232866,489.5148098213838,492.3047426763323,490.33335314250604
4.020000000000002,5.643307622887034,-13.601871562171358,20.725140679423912,5.537758892204364,6.247543634984385,0.0,3.151601670315597,-11.962814000937694,1.4708041498871853,-0.25120711501730075,0.07450731980368852,0.0,469.790756522143,471.70533814660286,469.4404996085465,469.67840159842495
4.080000000000001,5.8325690953034135,-14.331046336329301,20.80434094666788,5.522688700640652,6.251693837642449,0.0,3.156726468079892,-12.343638256864228,1.1667476500978862,-0.251095611327338,0.055487368245447186,0.0,448.06548832759046,446.5193721013376,449.2999741602097,449.24648131740815
4.14,6.022024056764031,-15.082240754338478,20.86379628244292,5.5089838489003995,6.254755154005119,0.0,3.1581836723867744,-12.696975697773315,0.8129337675321627,-0.20266345742075836,0.040129115558398744,0.0,434.5190205168565,433.23069628231065,431.43307952829275,435.4484576709939
4.199999999999998,6.211628157762569,-15.857517648676536,20.90435448513371,5.4966179464289855,6.257519613321588,0.0,3.161668984219559,-13.145843312700398,0.5359326458786067,-0.21403202109829944,0.05589115481353974,0.0,472.8104769526816,474.0248396354393,474.20350849776275,473.2900054051452
4.259999999999997,6.4012869119821785,-16.657172467104107,20.925073746551046,5.484004659938595,6.260617230882829,0.0,3.1600431350347353,-13.510148013652616,0.15241242056385013,-0.2035316156014134,0.04133686947433278,0.0,436.4408745745632,435.2255956539381,435.4379282541974,436.2712899790212
4.319999999999996,6.590844504261612,-17.480203258872443,20.92361561893275,5.4716329954746215,6.262735886984046,0.0,3.1583322081170766,-13.924734248904498,-0.20388631969192572,-0.21212543081673862,0.019165870423672907,0.0,455.56502080090104,453.78845544633793,456.75417409072793,456.02730321962264
4.379999999999995,6.7802661561243704,-18.328283968158114,20.900253774958973,5.459402220170778,6.263342349948527,0.0,3.1556190096089884,-14.345095910554594,-0.5778945804217457,-0.1910231953891934,-0.02242255100228207,0.0,457.72392424521485,454.4006318190848,456.2182904182616,457.86086855962446
4.439999999999993,6.969591220626888,-19.204347134899166,20.856284617538897,5.448246954082743,6.261929721621481,0.0,3.155302987187443,-14.85685223147064,-0.8917420767821722,-0.17730049369976467,-0.025886024541030464,0.0,493.40785282030726,493.151985102704,490.72927663044726,491.7171932210611
4.499999999999992,7.158838577809402,-20.108436494392855,20.790281523754793,5.437617229468451,6.260686680233366,0.0,3.153022675326757,-15.280060870581803,-1.3115198547384332,-0.17688707735920545,-0.011990048331423826,0.0,456.1484290225857,457.2573159708834,457.4155103109508,457.4191684744698
4.559999999999991,7.34790810444266,-21.036292586944917,20.696896270812374,5.4271370141602056,6.259697529860421,0.0,3.1493379216606017,-15.6495974651629,-1.8040469419956626,-0.1705748265801747,-0.027474977647466654,0.0,432.8906096538668,431.5849778232306,432.4816560891665,432.9829909588117
4.6199999999999894,7.536923009943844,-21.991440929524703,20.577621898627793,5.4164973439457444,6.257937107051843,0.0,3.151257766205056,-16.188502468004895,-2.176266665976771,-0.19634031636928434,-0.03335907381232795,0.0,497.3782438166164,496.94676720454635,498.8419027428886,496.9287191276246
4.679999999999988,7.726072039609414,-22.978823532066098,20.43503339491115,5.406256116046055,6.255387232013831,0.0,3.15383602825103,-16.724088575775376,-2.581354948431118,-0.1430760934077146,-0.07572080002815486,0.0,498.06489111587103,494.95432251548704,495.14345107910833,499.0212491635543
4.739999999999987,7.915289008807672,-23.994877291279277,20.264339352372946,5.397806437116834,6.250623332717556,0.0,3.1536760992993167,-17.14549923768946,-3.111969282821031,-0.13667786300386828,-0.08800603914123685,0.0,453.23167973277964,452.23768676946855,452.10861952759814,452.60603283212987
4.799999999999986,8.104557041964664,-25.036488543260383,20.061109224341113,5.389637831164279,6.245394270870113,0.0,3.155565897479798,-17.576115883086132,-3.666116784224882,-0.13509658900357913,-0.08549471302618086,0.0,453.1773743956785,453.3731824761121,452.71057596332867,452.82111095335216
4.859999999999984,8.294083372508046,-26.10590511101692,19.825223682005582,5.382137239678407,6.24083030985954,0.0,3.162267414926936,-18.071997292705994,-4.201216826717706,-0.11007214214180305,-0.061869308723794286,0.0,473.86894619303456,475.678139579923,474.5051806947106,476.409870800043
4.919999999999983,8.48392063735324,-27.202691447578413,19.55427220934458,5.375397145450275,6.237072207318398,0.0,3.1658320591609086,-18.48959986042174,-4.834320161498379,-0.11729022503074794,-0.06421149936471082,0.0,440.94175074400255,440.7452362968846,442.13653767126215,441.5297818261388
4.979999999999982,8.674205596854405,-28.328244998897787,19.247096595680794,5.368534956802321,6.233302408857396,0.0,3.177195625708369,-19.0299453194795,-5.410056151459754,-0.10909385600417296,-0.06020211584754889,0.0,482.8529740277389,483.152997155773,483.9434792752305,484.54984098552933
5.0399999999999805,8.865044710533663,-29.483868703780598,18.902317146621836,5.361840236649019,6.229380388780797,0.0,3.1842850691766933,-19.493038524792816,-6.087285844218738,-0.11707421848225182,-0.0784724411421005,0.0,451.76122353868703,450.281539731699,450.9453016186679,450.2889251967942
